time,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH
6623,0.0702,0.0442,0.049,0.028928571,0.0857,0.013,0.0238,0.0285,0.0652,0.0146,0.001566667,0.01,0.0001,0.1661,0.1315,0.1341
6624,0.0826,0.0615,0.041725,0.026128571,0.0803,0.010266667,0.0347,0.028,0.062025,0.02522,0.0019,0.0072,0.0006,0.170833333,0.1511,0.1298
6625,0.087,0.0573,0.06535,0.025585714,0.0762,0.009933333,0.0409,0.0346,0.06445,0.04566,0.0058,0.007,0.0038,0.1752,0.1669,0.13
6626,0.0938,0.0551,0.0872,0.038585714,0.0974,0.009066667,0.0512,0.0441,0.0833,0.06924,0.0143,0.0103,0.0113,0.1771,0.1789,0.1241
6627,0.1002,0.0596,0.08885,0.057842857,0.1407,0.0096,0.0732,0.0533,0.1062,0.08682,0.028766667,0.0204,0.0263,0.1668,0.1787,0.1138
6628,0.0995,0.0573,0.070375,0.062028571,0.1626,0.0134,0.1039,0.0636,0.119125,0.09974,0.041233333,0.0399,0.0399,0.156566667,0.1746,0.1128
6629,0.0982,0.0557,0.062625,0.060828571,0.1673,0.017266667,0.1262,0.0766,0.1302,0.10238,0.0443,0.0601,0.0391,0.149733333,0.1748,0.1161
6630,0.059,0.0293,0.05515,0.049842857,0.1317,0.0165,0.1037,0.0636,0.108975,0.08318,0.041166667,0.0668,0.0324,0.092,0.1144,0.0825
6631,0.023,0.0103,0.053125,0.041128571,0.0519,0.005933333,0.0371,0.026,0.04355,0.0286,0.023933333,0.0475,0.0171,0.0344,0.0326,0.0194
6632,0.0412,0.032,0.071675,0.044671429,0.0333,0.0008,0.0349,0.0289,0.0331,0.00874,0.016233333,0.0454,0.011,0.0296,0.0329,0.0053
6633,0.084,0.0724,0.0878,0.048085714,0.0618,0.001233333,0.0601,0.0572,0.059875,0.01108,0.017633333,0.058,0.0147,0.0363,0.0678,0.0093
6634,0.0883,0.0779,0.077775,0.0483,0.0668,0.004733333,0.0664,0.0682,0.062625,0.0158,0.0221,0.0674,0.0155,0.030766667,0.0607,0.0082
6635,0.0803,0.0702,0.049925,0.052057143,0.0682,0.0047,0.0722,0.0718,0.05965,0.01752,0.018766667,0.0807,0.0133,0.026166667,0.0515,0.0057
6636,0.0736,0.0602,0.029225,0.0537,0.0639,0.0024,0.0734,0.0737,0.0532,0.01808,0.017033333,0.094,0.0127,0.0253,0.0452,0.0044
6637,0.0698,0.0547,0.0165,0.053742857,0.0507,0.0018,0.0631,0.0748,0.042275,0.01974,0.019166667,0.0996,0.0155,0.024366667,0.0385,0.0028
6638,0.0646,0.0503,0.007425,0.049642857,0.0376,0.003266667,0.0465,0.0705,0.030475,0.0243,0.0221,0.0992,0.0155,0.021166667,0.0262,0.0013
6639,0.0604,0.0444,0.001275,0.0326,0.0255,0.0063,0.0302,0.0566,0.02215,0.02464,0.0187,0.0956,0.0122,0.021833333,0.0196,0.0005
6640,0.071,0.0534,0.00015,0.021342857,0.0215,0.014966667,0.0295,0.0519,0.0201,0.02232,0.015833333,0.106,0.0107,0.027266667,0.021,0.0008
6641,0.0751,0.0618,0.00165,0.020128571,0.0143,0.025466667,0.0327,0.0514,0.016175,0.02994,0.023833333,0.1269,0.016,0.0276,0.0235,0.0027
6642,0.0772,0.0693,0.01585,0.017257143,0.0023,0.032866667,0.0215,0.0584,0.00865,0.048,0.031733333,0.1183,0.0209,0.029566667,0.0264,0.0066
6643,0.0775,0.0732,0.06005,0.021071429,0,0.039133333,0.0056,0.0669,0.004325,0.07394,0.041533333,0.0878,0.0273,0.032333333,0.0208,0.0105
6644,0.0677,0.0638,0.105025,0.026828571,0.0006,0.041633333,0.0002,0.0658,0.00575,0.10044,0.053666667,0.0569,0.0408,0.0304,0.0114,0.0151
6645,0.0581,0.0527,0.1128,0.030214286,0.0083,0.045433333,0,0.0625,0.012375,0.11874,0.063233333,0.0334,0.0731,0.028466667,0.0063,0.0185
6646,0.0492,0.0425,0.098475,0.029,0.0316,0.044966667,0,0.0577,0.022725,0.12662,0.072233333,0.019,0.1005,0.0258,0.0037,0.0223
6647,0.0389,0.0334,0.080075,0.020771429,0.0626,0.0397,0,0.0509,0.032,0.12936,0.073466667,0.0113,0.1008,0.0235,0.0022,0.0214
6648,0.0292,0.0247,0.06325,0.011042857,0.0894,0.036933333,0.0001,0.0447,0.04005,0.13026,0.066633333,0.0122,0.0929,0.020966667,0.0016,0.0177
6649,0.0216,0.0158,0.054375,0.006942857,0.1032,0.037366667,0.0055,0.0424,0.04805,0.13072,0.0594,0.0226,0.0771,0.018366667,0.0014,0.0112
6650,0.0186,0.0108,0.0559,0.005557143,0.1116,0.041033333,0.0197,0.0461,0.0567,0.12816,0.0502,0.0436,0.0605,0.018433333,0.001,0.0044
6651,0.0169,0.0066,0.054925,0.005628571,0.1215,0.0405,0.0385,0.046,0.0644,0.1272,0.041166667,0.0741,0.0513,0.0145,0.0004,0.0014
6652,0.0126,0.0019,0.052,0.007214286,0.1304,0.035066667,0.0605,0.0364,0.072625,0.1346,0.0367,0.1066,0.0488,0.007133333,0.0004,0.0011
6653,0.0075,0.0003,0.0481,0.0107,0.1322,0.031433333,0.0797,0.0232,0.079775,0.14612,0.037333333,0.1281,0.0483,0.003766667,0.001,0.003
6654,0.0025,0,0.03685,0.009514286,0.1121,0.025966667,0.0777,0.0104,0.073875,0.1309,0.034833333,0.1326,0.0422,0.005,0.0024,0.0039
6655,0.0001,0,0.017675,0.005671429,0.0468,0.023166667,0.0307,0.0013,0.034425,0.08098,0.026233333,0.1153,0.0181,0.0025,0.0006,0.0011
6656,0,0,0.014125,0.011928571,0.0274,0.042633333,0.0176,0.0006,0.02595,0.09846,0.033166667,0.121,0.025,0.000966667,0.0011,0.0036
6657,0,0,0.015375,0.017428571,0.0727,0.068966667,0.0637,0.0011,0.06725,0.14096,0.057,0.1533,0.0502,0.001766667,0.0072,0.024
6658,0.0001,0,0.0166,0.017128571,0.1247,0.078733333,0.0812,0.0013,0.09905,0.16578,0.085333333,0.1655,0.0657,0.0023,0.0128,0.0364
6659,0.0001,0,0.015225,0.015342857,0.1571,0.079733333,0.0814,0.0013,0.11695,0.16682,0.091633333,0.1694,0.0689,0.0027,0.0189,0.0416
6660,0.0001,0,0.0126,0.014085714,0.1699,0.075466667,0.0773,0.0013,0.123275,0.1517,0.082766667,0.1749,0.058,0.0034,0.0227,0.043
6661,0.0002,0,0.00975,0.013242857,0.1532,0.067066667,0.0807,0.002,0.11805,0.13088,0.068833333,0.1825,0.0503,0.004533333,0.0261,0.042
6662,0.0007,0,0.008975,0.014828571,0.1502,0.062266667,0.088,0.0065,0.11375,0.11176,0.0608,0.1997,0.0502,0.0061,0.0301,0.0386
6663,0.0055,0.0003,0.01605,0.025485714,0.1985,0.057233333,0.1247,0.0262,0.13195,0.09576,0.054,0.2518,0.0628,0.0075,0.035,0.0317
6664,0.0436,0.0267,0.057175,0.082657143,0.2632,0.075466667,0.2283,0.0978,0.189525,0.106,0.065666667,0.3501,0.1165,0.0197,0.0763,0.038
6665,0.1361,0.106,0.116075,0.1788,0.325,0.130633333,0.2623,0.2009,0.25065,0.15504,0.106533333,0.4148,0.1711,0.062933333,0.1586,0.0808
6666,0.216,0.1834,0.148475,0.2118,0.3335,0.164033333,0.2357,0.2484,0.269,0.18758,0.163166667,0.4537,0.2011,0.124866667,0.2283,0.1143
6667,0.2336,0.1826,0.161075,0.201157143,0.3326,0.176033333,0.2301,0.2512,0.2703,0.19506,0.2055,0.4797,0.216,0.173266667,0.2382,0.1188
6668,0.2113,0.1417,0.1597,0.177142857,0.3344,0.175033333,0.2441,0.251,0.26825,0.18662,0.2134,0.5058,0.2471,0.183833333,0.2182,0.1192
6669,0.1942,0.1201,0.153225,0.156057143,0.3236,0.177333333,0.2536,0.2546,0.26275,0.19934,0.228433333,0.5156,0.2992,0.189166667,0.2109,0.127
6670,0.1968,0.1265,0.1636,0.136228571,0.3177,0.1943,0.2519,0.2686,0.26055,0.22932,0.261933333,0.5136,0.299,0.200033333,0.2044,0.1326
6671,0.2085,0.1431,0.176675,0.120971429,0.3144,0.169166667,0.2388,0.2901,0.255,0.22828,0.253633333,0.5053,0.2693,0.2019,0.1851,0.1312
6672,0.2145,0.1479,0.190475,0.118228571,0.3103,0.161933333,0.2311,0.3081,0.2485,0.21498,0.235566667,0.512,0.2661,0.198466667,0.175,0.1317
6673,0.2105,0.1428,0.185375,0.120614286,0.3052,0.166,0.2315,0.3215,0.2485,0.22476,0.223033333,0.5212,0.2976,0.192566667,0.1623,0.1349
6674,0.2078,0.1394,0.1829,0.126157143,0.3179,0.1674,0.2299,0.3323,0.258625,0.23234,0.244766667,0.539,0.3286,0.187866667,0.1491,0.1407
6675,0.2065,0.1427,0.16405,0.126471429,0.3527,0.171433333,0.2148,0.3492,0.26105,0.223,0.243966667,0.5643,0.2563,0.1757,0.135,0.1408
6676,0.2041,0.1415,0.142125,0.114271429,0.3904,0.141066667,0.2205,0.3741,0.279025,0.21154,0.1989,0.5759,0.1603,0.1676,0.1325,0.1404
6677,0.1983,0.1318,0.123925,0.106214286,0.3791,0.137233333,0.2601,0.4008,0.289875,0.20168,0.1408,0.5893,0.1084,0.171366667,0.1452,0.1337
6678,0.1853,0.1282,0.10105,0.0885,0.4091,0.1016,0.2656,0.4188,0.294825,0.1677,0.1132,0.6262,0.1084,0.140466667,0.1439,0.11
6679,0.1625,0.105,0.059575,0.0584,0.4241,0.059266667,0.2961,0.4283,0.306375,0.13034,0.089966667,0.6533,0.0784,0.109,0.1378,0.097
6680,0.2219,0.1606,0.034275,0.051,0.4222,0.0827,0.3768,0.5113,0.32465,0.17158,0.090366667,0.6874,0.0477,0.118133333,0.1395,0.1004
6681,0.2734,0.1975,0.01775,0.048128571,0.4334,0.094366667,0.4398,0.6074,0.326375,0.20748,0.058166667,0.7523,0.0129,0.154166667,0.1636,0.1104
6682,0.3094,0.2199,0.012575,0.035657143,0.4416,0.075666667,0.4424,0.6324,0.3152,0.16438,0.0319,0.7814,0.0064,0.1705,0.1904,0.1084
6683,0.3077,0.2154,0.018175,0.022071429,0.3767,0.057366667,0.4246,0.6315,0.2702,0.11726,0.0282,0.7912,0.0459,0.1588,0.1756,0.0774
6684,0.2872,0.2,0.024525,0.013914286,0.3251,0.044433333,0.4118,0.6136,0.229225,0.08514,0.063033333,0.7955,0.1508,0.126566667,0.1569,0.0466
6685,0.2586,0.1811,0.02355,0.0095,0.2634,0.0419,0.3981,0.5832,0.1915,0.05878,0.105066667,0.79,0.1759,0.1022,0.1497,0.0318
6686,0.2288,0.1529,0.019925,0.007314286,0.1966,0.045966667,0.3762,0.5613,0.15155,0.03922,0.118733333,0.7774,0.193,0.089333333,0.1507,0.0271
6687,0.2433,0.1853,0.020225,0.008371429,0.1891,0.063966667,0.3593,0.5517,0.13875,0.03984,0.124566667,0.7612,0.1777,0.096633333,0.1525,0.0229
6688,0.2942,0.2367,0.05185,0.014028571,0.2406,0.0898,0.3548,0.537,0.175825,0.07212,0.147633333,0.7448,0.1788,0.1619,0.2198,0.0441
6689,0.3355,0.2534,0.09145,0.022728571,0.2934,0.112333333,0.381,0.5371,0.223175,0.1194,0.195466667,0.7276,0.2067,0.241266667,0.2745,0.0757
6690,0.3449,0.2342,0.12285,0.040028571,0.3048,0.1186,0.3617,0.5471,0.23645,0.15772,0.2055,0.6872,0.2107,0.264266667,0.2529,0.0886
6691,0.3375,0.222,0.13915,0.062371429,0.2909,0.116866667,0.3131,0.5505,0.2249,0.16426,0.1877,0.6256,0.19,0.2528,0.2236,0.0943
6692,0.3225,0.2119,0.143,0.074557143,0.2802,0.1008,0.2851,0.5572,0.2058,0.1556,0.180733333,0.5818,0.199,0.2485,0.1912,0.0891
6693,0.3038,0.2041,0.143625,0.078757143,0.265,0.094666667,0.2581,0.5502,0.198175,0.15962,0.1711,0.5478,0.2021,0.224566667,0.1641,0.0962
6694,0.2822,0.19,0.140075,0.081385714,0.2484,0.086,0.2572,0.5481,0.184475,0.1657,0.162233333,0.5249,0.1938,0.182166667,0.1432,0.0915
6695,0.272,0.1812,0.14485,0.091271429,0.2211,0.0781,0.2612,0.5553,0.16705,0.1646,0.156166667,0.5071,0.1927,0.1488,0.1352,0.0826
6696,0.2663,0.1774,0.14185,0.109385714,0.1898,0.074166667,0.2455,0.55,0.1539,0.16102,0.152266667,0.4958,0.2126,0.1263,0.135,0.0679
6697,0.2626,0.1783,0.1367,0.121428571,0.1715,0.076466667,0.2445,0.5321,0.145325,0.16102,0.149033333,0.5253,0.1942,0.1106,0.1319,0.0513
6698,0.2603,0.1775,0.1303,0.115728571,0.161,0.0789,0.2398,0.5217,0.144025,0.16282,0.152366667,0.5444,0.1843,0.097,0.1187,0.0362
6699,0.2595,0.1803,0.133875,0.1052,0.1471,0.0863,0.2151,0.5256,0.140575,0.16184,0.160466667,0.5387,0.1855,0.085466667,0.1028,0.0288
6700,0.267,0.1942,0.151275,0.098071429,0.1487,0.0912,0.2701,0.5349,0.1389,0.16624,0.169533333,0.5482,0.1969,0.0793,0.0898,0.0276
6701,0.2797,0.2101,0.157225,0.090314286,0.1415,0.092433333,0.2491,0.5473,0.128175,0.16686,0.1739,0.5558,0.1693,0.074433333,0.0781,0.0291
6702,0.2685,0.1941,0.146,0.076128571,0.1126,0.078866667,0.2126,0.5488,0.1059,0.14882,0.1667,0.5616,0.1509,0.0561,0.0588,0.0304
6703,0.3223,0.2583,0.14625,0.0581,0.0703,0.0424,0.1807,0.585,0.070825,0.09906,0.164866667,0.5421,0.1755,0.0453,0.0396,0.0197
6704,0.3678,0.3215,0.179925,0.056814286,0.0411,0.055866667,0.127,0.6181,0.045325,0.13316,0.2244,0.5047,0.2489,0.054433333,0.031,0.0116
6705,0.3839,0.3342,0.1895,0.085342857,0.0175,0.0754,0.0926,0.6235,0.0388,0.17098,0.230366667,0.4633,0.2524,0.065033333,0.0338,0.0099
6706,0.3817,0.3335,0.171575,0.107642857,0.0111,0.089733333,0.0893,0.6168,0.040525,0.1785,0.233966667,0.4096,0.2522,0.066066667,0.0371,0.0115
6707,0.3704,0.3254,0.155975,0.1134,0.0107,0.095866667,0.0807,0.6005,0.0425,0.17284,0.2381,0.3614,0.2521,0.061266667,0.0349,0.0176
6708,0.3477,0.3192,0.14365,0.1116,0.0117,0.0979,0.0654,0.5728,0.04295,0.16678,0.239133333,0.3172,0.254,0.051,0.0287,0.0233
6709,0.3192,0.3141,0.1323,0.100557143,0.0141,0.098433333,0.05,0.5383,0.042775,0.16604,0.237566667,0.283,0.2497,0.038633333,0.0201,0.024
6710,0.2821,0.2827,0.120625,0.083071429,0.0157,0.097333333,0.0462,0.4961,0.04125,0.162,0.226,0.2571,0.2349,0.027666667,0.0141,0.0184
6711,0.2398,0.2159,0.10145,0.076,0.0231,0.0826,0.0521,0.4557,0.0407,0.14394,0.1869,0.2451,0.1787,0.020933333,0.0143,0.0151
6712,0.2574,0.2348,0.09635,0.095228571,0.0443,0.090733333,0.0689,0.4649,0.053125,0.14582,0.141633333,0.2587,0.1185,0.027766667,0.0217,0.0281
6713,0.2758,0.2756,0.12215,0.127057143,0.0597,0.112766667,0.0786,0.4883,0.069375,0.17738,0.141833333,0.2901,0.1085,0.037333333,0.0304,0.0581
6714,0.2597,0.2653,0.131375,0.150242857,0.0736,0.117,0.0902,0.479,0.083,0.18474,0.1354,0.2867,0.1143,0.044966667,0.0317,0.0977
6715,0.2472,0.2284,0.118175,0.160185714,0.0925,0.114633333,0.0769,0.4451,0.09485,0.18358,0.130733333,0.282,0.0993,0.049633333,0.0338,0.1226
6716,0.2408,0.2221,0.0988,0.150028571,0.1186,0.0951,0.0485,0.4226,0.1037,0.15972,0.116333333,0.252,0.0906,0.0553,0.0353,0.1377
6717,0.2155,0.1773,0.077325,0.136642857,0.1337,0.078366667,0.0242,0.372,0.11595,0.16426,0.098966667,0.2078,0.0776,0.0557,0.041,0.1336
6718,0.1716,0.1179,0.05715,0.124657143,0.1357,0.066233333,0.0126,0.3497,0.122375,0.15192,0.081033333,0.1687,0.0627,0.054433333,0.0478,0.1189
6719,0.1317,0.0953,0.0398,0.107657143,0.1255,0.0559,0.0097,0.288,0.11825,0.13276,0.070133333,0.1351,0.0518,0.0581,0.0669,0.0995
6720,0.1096,0.0673,0.0287,0.0895,0.1261,0.045333333,0.0086,0.2647,0.10555,0.12232,0.057266667,0.1128,0.0363,0.062266667,0.0893,0.093
6721,0.0918,0.0568,0.023325,0.076842857,0.1277,0.036133333,0.0091,0.239,0.0948,0.10886,0.045666667,0.0988,0.0239,0.058666667,0.0854,0.0751
6722,0.0704,0.0419,0.02075,0.060442857,0.1198,0.0305,0.0099,0.2219,0.0879,0.09446,0.033,0.0898,0.0135,0.057033333,0.0791,0.0635
6723,0.0676,0.0422,0.0187,0.050685714,0.1102,0.030333333,0.008,0.2201,0.08465,0.08242,0.027433333,0.0833,0.0081,0.057066667,0.0758,0.0607
6724,0.0627,0.04,0.01535,0.046157143,0.0979,0.0303,0.0058,0.218,0.081775,0.07516,0.025166667,0.0776,0.0054,0.0577,0.0683,0.0633
6725,0.0636,0.0441,0.011925,0.040328571,0.0889,0.030166667,0.0054,0.2264,0.078225,0.06866,0.021666667,0.0726,0.0034,0.060366667,0.0602,0.0685
6726,0.0658,0.035,0.0072,0.030028571,0.0779,0.023133333,0.005,0.2237,0.06695,0.05708,0.014666667,0.0668,0.0015,0.058666667,0.0432,0.058
6727,0.0666,0.0343,0.003525,0.025685714,0.0485,0.013666667,0.0008,0.2121,0.042625,0.03208,0.008033333,0.0566,0.0005,0.053833333,0.024,0.0356
6728,0.0616,0.0297,0.00405,0.042442857,0.0319,0.014866667,0,0.2015,0.0342,0.02772,0.0104,0.0534,0.0032,0.058433333,0.022,0.0457
6729,0.0518,0.0233,0.0033,0.046271429,0.0402,0.014566667,0,0.1827,0.036175,0.02718,0.0091,0.0564,0.0054,0.068033333,0.0198,0.0402
6730,0.0396,0.0169,0.002225,0.038457143,0.0493,0.012966667,0,0.1603,0.035875,0.02306,0.0043,0.0569,0.0036,0.060366667,0.0155,0.034
6731,0.0272,0.0105,0.000975,0.0291,0.0494,0.010933333,0.0001,0.14,0.034425,0.01992,0.001333333,0.06,0.0019,0.046333333,0.0113,0.0304
6732,0.0175,0.0056,0.000325,0.022871429,0.0506,0.009333333,0.0003,0.121,0.03455,0.01824,0.000366667,0.0646,0.001,0.034866667,0.0091,0.0279
6733,0.0096,0.0024,0.0002,0.0182,0.0507,0.0086,0.0008,0.1032,0.0343,0.01662,0.000233333,0.0675,0.0004,0.0257,0.008,0.025
6734,0.0062,0.0012,0.000475,0.0157,0.0479,0.007966667,0.0006,0.0904,0.031225,0.01404,0.000266667,0.066,0.0002,0.017266667,0.0065,0.0205
6735,0.0061,0.0005,0.001525,0.0163,0.0387,0.006133333,0,0.0882,0.024725,0.00952,0.000233333,0.0632,0.0002,0.010933333,0.0048,0.013
6736,0.0094,0.0005,0.0065,0.0263,0.0487,0.0072,0,0.0976,0.0269,0.01036,0.001233333,0.061,0.001,0.010966667,0.0067,0.0133
6737,0.0177,0.0012,0.015825,0.039414286,0.067,0.0125,0,0.1162,0.03305,0.01668,0.004633333,0.0582,0.0034,0.0109,0.0078,0.0165
6738,0.0275,0.0027,0.0183,0.046,0.0764,0.016933333,0,0.1319,0.035425,0.02118,0.008233333,0.0524,0.0061,0.0071,0.0068,0.0179
6739,0.0379,0.0063,0.017525,0.047371429,0.0778,0.0201,0,0.1414,0.03435,0.02224,0.010933333,0.0458,0.0072,0.004133333,0.0061,0.0183
6740,0.0458,0.0138,0.015975,0.043128571,0.0782,0.021266667,0,0.1487,0.03215,0.0193,0.0121,0.0395,0.0068,0.0026,0.006,0.0177
6741,0.0466,0.0197,0.016675,0.033885714,0.0784,0.0192,0,0.1475,0.03055,0.01462,0.011966667,0.0351,0.0061,0.001733333,0.0054,0.0155
6742,0.0452,0.0263,0.01905,0.025042857,0.0778,0.015966667,0,0.1355,0.02905,0.01152,0.0119,0.0312,0.0057,0.001166667,0.0047,0.0125
6743,0.0439,0.0341,0.02305,0.0197,0.0712,0.013833333,0,0.1251,0.0259,0.0091,0.0141,0.0288,0.0081,0.001,0.004,0.0096
6744,0.0442,0.0398,0.027175,0.016785714,0.0617,0.013166667,0.0001,0.1203,0.022225,0.0077,0.0185,0.0272,0.0138,0.0013,0.0035,0.0079
6745,0.045,0.0428,0.030725,0.0141,0.0525,0.013133333,0.0003,0.1155,0.019575,0.00756,0.022666667,0.0271,0.0216,0.001966667,0.0034,0.0069
6746,0.0476,0.0443,0.0331,0.011471429,0.0473,0.012666667,0.0003,0.1121,0.0183,0.00834,0.025333333,0.0284,0.0293,0.002466667,0.0044,0.0058
6747,0.0524,0.0441,0.029675,0.008014286,0.0461,0.013166667,0.0003,0.1133,0.018125,0.01008,0.0257,0.0299,0.0344,0.003,0.0066,0.005
6748,0.0559,0.0441,0.0252,0.004742857,0.0467,0.013666667,0.0002,0.1189,0.0187,0.01248,0.022833333,0.0307,0.0351,0.004033333,0.0091,0.0042
6749,0.0577,0.0447,0.02285,0.002885714,0.0456,0.0131,0.0005,0.1278,0.01985,0.01532,0.0178,0.0326,0.0295,0.004633333,0.0112,0.0024
6750,0.0477,0.0377,0.0157,0.001785714,0.0388,0.010833333,0.002,0.1318,0.019825,0.01636,0.0129,0.035,0.022,0.0032,0.0101,0.0006
6751,0.0513,0.0453,0.00685,0.000885714,0.0194,0.0039,0.0043,0.1336,0.014125,0.0099,0.004233333,0.035,0.0075,0.003466667,0.0094,0
6752,0.0796,0.0623,0.01175,0.0022,0.0082,0.0036,0.0072,0.1659,0.00985,0.0076,0.003066667,0.0343,0.0069,0.006233333,0.0115,0
6753,0.0983,0.0738,0.01285,0.003285714,0.0086,0.006133333,0.0091,0.1899,0.01105,0.01336,0.0033,0.034,0.0038,0.008,0.0126,0.0001
6754,0.0924,0.0678,0.011025,0.003242857,0.0099,0.006,0.0097,0.1795,0.01225,0.01576,0.004066667,0.0325,0.0016,0.008033333,0.0114,0.0001
6755,0.0783,0.0555,0.00905,0.0034,0.01,0.006266667,0.008,0.1506,0.013025,0.01702,0.0048,0.03,0.0021,0.0087,0.0106,0.0004
6756,0.0686,0.0476,0.007225,0.0048,0.0118,0.0079,0.0067,0.1264,0.01505,0.01946,0.006266667,0.0283,0.0034,0.012,0.0122,0.0028
6757,0.0688,0.0486,0.00665,0.0073,0.0165,0.011133333,0.0075,0.1172,0.019425,0.02364,0.0103,0.0286,0.0069,0.018466667,0.018,0.0096
6758,0.0787,0.0597,0.008625,0.0107,0.0245,0.0171,0.011,0.1211,0.0258,0.02828,0.017933333,0.0322,0.0143,0.028566667,0.0263,0.0226
6759,0.0856,0.0713,0.01375,0.015942857,0.0333,0.019866667,0.0156,0.1377,0.03095,0.0286,0.024333333,0.0418,0.0228,0.039433333,0.0357,0.0403
6760,0.129,0.1161,0.036875,0.035428571,0.0471,0.037666667,0.0301,0.1875,0.0417,0.03692,0.034533333,0.0653,0.0377,0.0625,0.0547,0.0616
6761,0.1875,0.163,0.0754,0.063628571,0.074,0.065833333,0.0611,0.2274,0.061125,0.0599,0.0579,0.1006,0.0703,0.098,0.0829,0.0835
6762,0.2037,0.1527,0.0904,0.084942857,0.0856,0.077933333,0.0855,0.2297,0.069325,0.07566,0.074166667,0.1286,0.0888,0.112733333,0.0975,0.0808
6763,0.1927,0.137,0.093775,0.096042857,0.086,0.082533333,0.0953,0.2154,0.070625,0.08084,0.0815,0.1449,0.0952,0.1069,0.1024,0.072
6764,0.1818,0.1318,0.090625,0.095271429,0.0799,0.081833333,0.0906,0.2008,0.067425,0.07592,0.082133333,0.1507,0.0989,0.094933333,0.0991,0.0549
6765,0.1827,0.1375,0.0906,0.094657143,0.0766,0.072,0.0871,0.1879,0.064725,0.07052,0.075766667,0.1505,0.0999,0.084133333,0.0852,0.0423
6766,0.1778,0.1438,0.0925,0.096971429,0.0804,0.0676,0.0893,0.1772,0.06345,0.06898,0.0692,0.1459,0.0927,0.072233333,0.076,0.0368
6767,0.1799,0.1508,0.095525,0.098471429,0.0816,0.063766667,0.0953,0.1732,0.065025,0.07038,0.064533333,0.1421,0.0874,0.070333333,0.0729,0.0391
6768,0.1838,0.1579,0.1007,0.100142857,0.0918,0.056533333,0.1023,0.1737,0.0691,0.07254,0.063166667,0.136,0.0915,0.0695,0.071,0.0417
6769,0.1865,0.1646,0.101875,0.0989,0.1064,0.052866667,0.1081,0.1722,0.07445,0.07418,0.062733333,0.1292,0.0973,0.069,0.07,0.0412
6770,0.1878,0.1707,0.10035,0.091014286,0.1228,0.0519,0.1134,0.1714,0.081675,0.07474,0.0624,0.1284,0.1001,0.064333333,0.0702,0.0396
6771,0.1877,0.1723,0.091575,0.0731,0.1356,0.054433333,0.1179,0.1692,0.0893,0.07256,0.063466667,0.1363,0.1002,0.063566667,0.0714,0.0393
6772,0.1831,0.1656,0.0777,0.054785714,0.1448,0.057366667,0.1216,0.1677,0.0958,0.07158,0.068466667,0.152,0.1025,0.063066667,0.0708,0.0368
6773,0.1756,0.1587,0.0666,0.047,0.1499,0.0611,0.1246,0.1691,0.1006,0.0718,0.0743,0.1713,0.1068,0.0624,0.0694,0.0367
6774,0.1247,0.1106,0.05065,0.045685714,0.1273,0.058033333,0.1095,0.1513,0.0864,0.06608,0.070166667,0.1877,0.1033,0.044433333,0.0481,0.0263
6775,0.1124,0.1014,0.043,0.058057143,0.0573,0.055133333,0.0517,0.119,0.0522,0.0418,0.0533,0.17,0.0684,0.045033333,0.0406,0.0296
6776,0.1663,0.1407,0.068275,0.071,0.0639,0.081733333,0.079,0.1652,0.075125,0.06068,0.076633333,0.1921,0.1054,0.0726,0.0663,0.0479
6777,0.2271,0.1867,0.0889,0.082885714,0.1377,0.077466667,0.1447,0.2182,0.11985,0.0789,0.089733333,0.2249,0.1318,0.114733333,0.1085,0.0665
6778,0.2436,0.1952,0.101425,0.089171429,0.1537,0.061833333,0.1575,0.2301,0.141225,0.07918,0.0766,0.2267,0.1194,0.141833333,0.1519,0.0898
6779,0.2414,0.1951,0.111175,0.099171429,0.1592,0.058266667,0.1514,0.2222,0.148725,0.08916,0.067733333,0.2242,0.1082,0.160833333,0.1593,0.1172
6780,0.2433,0.1948,0.12195,0.115814286,0.1787,0.064666667,0.1594,0.2197,0.1637,0.10836,0.069033333,0.2372,0.106,0.182033333,0.1718,0.1424
6781,0.2503,0.1992,0.135775,0.139514286,0.2107,0.079866667,0.1789,0.227,0.18955,0.13288,0.077966667,0.2689,0.1127,0.205566667,0.1936,0.1755
6782,0.2597,0.2058,0.14565,0.160114286,0.2423,0.1005,0.1962,0.2393,0.215825,0.15522,0.089066667,0.3091,0.1218,0.2296,0.2144,0.2104
6783,0.2332,0.185,0.134525,0.159085714,0.2375,0.118666667,0.1864,0.2384,0.21295,0.15454,0.096133333,0.3441,0.1224,0.2126,0.1989,0.2238
6784,0.2704,0.2085,0.13595,0.192171429,0.2557,0.1361,0.205,0.2929,0.2281,0.1672,0.1,0.3834,0.1176,0.256333333,0.2282,0.2391
6785,0.3516,0.2782,0.169775,0.250485714,0.3354,0.196033333,0.2679,0.3693,0.294525,0.23972,0.134233333,0.434,0.1396,0.3184,0.3151,0.2858
6786,0.3536,0.2664,0.1821,0.259157143,0.3331,0.192966667,0.2612,0.3883,0.2957,0.23714,0.150633333,0.4395,0.1459,0.295066667,0.3166,0.2615
6787,0.3286,0.248,0.179525,0.238742857,0.3089,0.170333333,0.2457,0.3782,0.2762,0.2199,0.150833333,0.4372,0.1475,0.269333333,0.2907,0.2369
