time,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH,DE_Total
7932,387.696,7.065,6.511125,9.3906,13.4676,39.4661,19.0282,689.1115,2686.94775,628.7344,81.768,4097.8993,0.9504,4.957866667,325.431,54.474,9052.898842
7933,387.696,6.6254,5.4595,8.496257143,12.2378,41.1742,18.8947,721.074,2623.770225,603.7419,98.57586667,4071.0371,2.1681,3.2536,299.727,49.5454,8953.477049
7934,462.7136,9.3101,3.781375,7.055371429,14.0868,41.59373333,21.5291,741.0186,2898.300675,652.7272,111.8631667,4162.2272,3.267,2.6726,373.167,47.7296,9553.043121
7935,714.8736,16.7519,3.870875,10.03651429,17.3806,63.94886667,26.0592,839.4631,3517.897125,929.8748,160.8104,4374.2972,6.3855,5.190266667,586.602,76.9121,11350.35405
7936,975.2288,24.5077,3.020625,10.7818,18.5287,89.42053333,27.1895,906.9679,3843.172575,1111.1281,249.6195333,4493.0564,14.1966,18.4758,805.545,123.6041,12714.44367
7937,1195.8688,30.0184,1.92425,11.32834286,17.7504,105.183,27.5633,967.5688,3855.351375,1197.333,293.1155667,4440.7458,19.4238,55.73726667,993.735,167.9615,13380.6086
7938,1384.3584,32.2007,5.68325,19.3029,21.2033,118.7279333,27.6879,1026.3798,4124.807325,1324.5256,315.0339333,4543.9532,20.9385,110.4674667,1142.91,216.3396,14434.51981
7939,1469.4624,32.3577,17.67625,33.06584286,19.9219,124.2717667,25.2671,1039.9319,4064.16705,1460.6386,368.8645333,4684.6263,28.6605,162.9124,1200.285,238.2589,14970.36814
7940,1436.0512,30.1283,36.359375,49.85961429,20.0251,124.7812,24.2525,1060.1322,4072.7937,1537.6155,437.2316667,4899.5239,36.828,203.3887333,1124.091,244.7439,15337.80589
7941,1417.7696,27.5535,56.743,69.63452857,23.9123,123.9721,27.3764,1077.7755,4410.24795,1622.6669,503.1003333,5002.7313,36.8874,222.4068,1002.456,237.2213,15862.45491
7942,1359.1424,26.1248,74.1955,92.88744286,25.0948,129.9654333,30.6516,1065.7576,4672.5996,1670.3449,582.8241333,5143.4044,48.9456,229.3400667,948.294,239.8153,16339.38758
7943,1326.992,25.4968,91.043875,112.0412857,24.1832,134.9099333,30.6427,1055.2739,4721.061075,1726.7126,628.9322,5248.0256,50.193,226.1639333,932.688,258.2327,16592.5928
7944,1263.3216,25.1828,107.042,127.1705857,23.4178,153.9687333,31.3903,1069.8488,4671.07725,1716.0235,702.2962667,5360.4227,44.3124,223.4138667,916.164,256.4169,16691.4695
7945,1245.6704,23.0005,124.80775,142.9209571,23.5425,173.9565,32.2981,1071.383,4712.68815,1756.8574,772.0262,5397.8884,53.6679,233.1746667,1007.046,286.7667,17057.69512
7946,1246.9312,22.137,138.68025,160.0625286,23.8306,175.5447333,32.4227,1058.3423,4671.838425,1608.2866,793.0360333,5350.5261,47.0448,244.9496,1056.159,326.0658,16955.85767
7947,1289.7984,22.1056,157.162,187.4393571,22.8244,204.5524667,32.5295,1097.7201,4613.481675,1560.1472,792.5817667,5163.1976,58.5981,272.2566,1198.908,394.9365,17068.23927
7948,1392.5536,24.5234,169.02075,233.3489571,21.4742,226.4281333,29.9307,1132.2396,4396.800525,1553.6107,801.5535333,4799.851,70.8642,307.9687333,1351.296,465.7527,16977.21673
7949,1465.0496,24.963,177.679875,288.6243143,17.0151,240.3926,25.7121,1083.6566,4230.864375,1496.5509,823.3583333,4243.5207,77.6952,339.304,1574.829,536.6986,16645.9143
7950,1565.2832,25.0415,173.741875,330.7329571,16.5636,233.6800667,20.6302,1097.7201,4129.6281,1341.3667,985.0772667,4273.9174,94.1193,379.0831333,1743.282,706.2165,17116.0839
7951,1661.7344,29.4532,177.21,359.7494143,22.3084,205.7811,18.7078,1066.0133,4517.3199,1344.5965,1092.2842,4407.5215,99.2277,412.8973333,1804.788,676.1261,17895.71885
7952,1720.3616,35.4192,196.542,432.4893,23.0996,208.3882,24.6886,987.002,4559.43825,1338.829,1158.7207,4104.9683,78.2298,432.9612,1646.433,598.3061,17545.87685
7953,2023.584,41.3852,214.66575,587.6081,22.2697,236.1073667,24.8577,869.8914,4232.894175,1167.8803,1012.106133,3646.8971,61.8651,528.4001333,1507.356,529.4354,16707.20356
7954,2046.2784,32.0123,234.26625,752.8131,21.6548,264.2460667,25.5875,780.3964,4298.862675,1115.6652,1021.532167,3615.0866,69.8544,530.9178,1583.091,482.8731,16875.13776
7955,1745.5776,24.8845,243.619,727.8957143,21.7021,268.8609333,29.9307,758.9176,4430.54595,1340.9053,1104.662967,3990.4505,76.0617,448.8031333,1573.452,471.2001,17257.4698
7956,1578.5216,22.6394,233.080375,726.6287286,22.0332,257.4436333,32.1379,814.9159,4763.179425,1363.9753,1023.008533,4085.882,69.6762,399.1857333,1965.897,471.8486,17830.05353
7957,1627.0624,32.6717,212.60725,715.4742857,20.5712,223.6412333,31.1856,907.9907,4572.378225,1268.6962,924.8869333,4037.8128,65.7855,370.2906667,2008.584,445.6492,17465.28789
7958,1831.312,39.093,196.430125,700.4692,20.4594,204.1029667,33.1792,1003.3668,4492.201125,1233.8605,838.8034,4152.3306,60.9741,390.5869333,1837.836,401.4215,17436.42685
7959,2200.7264,42.0132,220.908375,698.8295714,20.6357,235.4780667,36.0539,1054.2511,4429.784775,1245.5493,976.5597667,4411.7629,75.1113,401.2773333,1872.261,418.5419,18339.74459
7960,2310.416,54.1493,246.192125,687.5012286,21.3022,267.902,36.9884,1000.0427,4435.366725,1310.9143,1028.5733,4641.5054,82.4472,414.4079333,1751.544,432.1604,18721.41321
7961,2281.4176,54.1493,250.91325,666.4096429,21.2721,268.7410667,36.8816,974.7284,4539.14025,1430.5707,982.1245333,4951.1276,76.2399,412.2001333,1680.858,423.7299,19050.50398
7962,2119.4048,49.7533,242.50025,662.8571143,19.8316,236.3770667,33.5975,1011.5492,4583.542125,1607.21,986.5536333,5156.1286,71.7552,409.8374,1680.399,450.9669,19322.26369
7963,2171.728,47.2413,231.961625,643.4051571,22.3385,225.4692,27.6078,1096.953,4973.263725,1951.5682,1099.552467,5235.3014,87.5556,400.9674667,1744.2,457.0628,20416.17624
7964,2023.584,36.9892,220.84125,611.3578714,25.2238,260.1406333,31.5594,1058.3423,5509.130925,2390.8979,1304.426733,5520.889,108.4941,406.0028,1673.973,484.5592,21666.41211
7965,1837.616,29.1392,234.959875,576.2797571,29.2572,301.0751,37.5402,1124.5686,6080.519625,2715.4159,1571.3084,5801.5283,132.2838,395.3124,1586.763,517.7624,22971.32976
7966,1936.5888,28.3385,263.13,595.4584429,35.8878,372.9951,48.7364,1172.1288,6832.560525,2970.8777,1857.1557,6311.2032,160.2612,429.3202667,1727.217,569.2533,25311.11273
7967,1967.4784,29.2648,303.62875,625.9654714,39.1171,430.7708333,60.431,1322.7361,7666.300875,3142.5954,2046.017067,6510.549,197.2377,456.5498,1992.06,657.7087,27448.411
7968,2377.2384,40.7572,343.970875,702.2330429,37.6938,490.6142667,71.3335,1477.946,7899.220425,3112.6044,2354.5777,6481.5661,211.3452,513.7976667,2330.802,781.8316,29227.53218
7969,2820.4096,50.4127,384.782875,794.5491,35.0063,530.9494,69.6425,1679.6933,8154.467775,3064.6957,2418.515733,6309.7894,210.0681,566.9010667,2754.918,893.3736,30738.17515
7970,3349.9456,56.5357,417.271375,896.8768286,32.7746,512.4899333,63.3502,1783.5075,7929.667425,2874.2913,2349.4672,6187.4957,203.7123,639.4873333,3063.825,1001.9325,31362.6305
7971,3789.3344,56.8026,446.582625,948.0034286,31.4674,503.1103667,61.8105,1941.2744,7751.045025,2677.1966,2405.228433,6109.0298,202.0491,697.5873333,3244.671,1043.8256,31909.01861
7972,3998.6272,58.2156,472.000625,1070.304814,30.1903,521.4799333,60.8315,2016.4502,7621.137825,2667.5072,2433.165833,6019.2535,198.7821,740.5813333,3175.821,1006.472,32090.82096
7973,4061.6672,84.6544,509.098375,1179.712757,29.2013,503.2302333,58.2861,1917.4943,7471.18635,2587.6081,2479.387467,5817.787,210.7809,763.0466667,3156.084,984.423,31813.64815
7974,4025.7344,87.4804,572.867125,1236.155729,29.4593,482.4333667,54.9397,1816.4928,7355.741475,2527.1647,2471.4378,5698.3209,226.017,731.6726667,3112.02,985.8497,31413.78706
7975,3922.3488,89.2545,585.262875,1253.148243,30.7837,466.3412667,56.2836,1786.8316,7327.324275,2514.2455,2318.8042,5612.786,220.2255,726.1725333,2985.336,963.2819,30858.43049
7976,3839.136,88.705,584.65875,1214.989614,32.2844,467.2702333,57.6275,1784.0189,7313.115675,2477.8718,2469.620733,5600.7687,223.2846,702.4677333,2936.223,929.3005,30721.34314
7977,3901.5456,89.2388,574.836125,1244.850729,30.8396,454.8640333,55.2334,1782.7404,7050.5103,2396.204,2345.492367,5582.3893,203.1777,741.6658667,2957.337,931.1163,30342.04152
7978,3799.4208,88.4224,594.257625,1290.760329,29.4722,470.0271667,52.5545,1806.0091,6718.891725,2409.2001,2317.214267,5529.3718,195.9309,721.0597333,2859.111,905.6951,29787.39875
7979,3639.2992,79.4263,590.92375,1298.088971,28.5864,471.1659,50.1337,1780.1834,6441.5703,2439.7294,2368.2057,5530.7856,213.0678,685.58,2737.017,855.8903,29209.65372
7980,3519.5232,71.8589,600.433125,1257.595114,28.0661,489.2957333,47.3124,1670.2324,6408.839775,2638.7466,2547.641033,5564.0099,230.0859,680.932,2680.101,819.9634,29254.63658
7981,3464.048,69.0957,608.040625,1230.913886,29.6915,547.5809,45.1853,1568.4638,6602.9394,2907.2814,2796.011333,5741.4418,243.9558,679.3052,2578.203,819.9634,29932.12104
7982,3237.7344,54.165,662.814625,1266.8615,33.4755,629.6296333,49.6976,1578.4361,7223.804475,3209.806,2914.0071,6120.3402,253.3113,676.3227333,2587.842,849.4053,31347.65347
7983,3210.6272,62.0307,673.97975,1345.563671,37.5089,709.4009,57.583,1653.8676,8077.335375,3404.5168,2922.978867,6355.7379,254.9151,702.0029333,2670.462,944.8645,33083.3752
7984,3367.5968,73.0992,681.13975,1433.656443,38.915,737.1200667,69.7493,1749.7551,8739.557625,3451.272,2943.875133,6413.7037,255.5388,764.2861333,3084.939,1056.9253,34861.12935
7985,3793.1168,74.4023,697.898625,1504.384057,39.818,745.5407,74.7333,1957.8949,9070.1613,3509.3315,3004.065467,6224.2545,261.8649,839.8548667,3396.6,1123.3317,36317.25292
7986,4385.6928,81.326,710.025875,1539.487014,40.4415,766.5173667,79.21,2163.9891,9244.470375,3587.0774,3065.164333,6092.7711,266.8248,910.8918,3792.258,1157.7022,37883.84966
7987,4958.096,103.8084,725.777875,1562.864143,40.8371,791.6294333,81.6753,2271.1274,9486.016575,3599.3814,3123.5376,6398.8588,269.1711,971.9355333,3986.874,1190.1272,39561.71786
7988,5336.9664,123.402,740.65725,1586.415171,40.8715,814.1344,82.7611,2372.896,9682.65345,3624.0663,3134.7807,6823.7057,260.2314,1012.605533,4191.129,1208.1555,41035.4314
7989,5677.3824,135.491,752.001375,1602.413971,40.7253,800.3497333,82.1826,2418.1549,9545.388225,3530.6328,3161.241733,6680.205,264.0924,1061.215867,4365.09,1225.5353,41342.1026
7990,5887.936,141.7867,764.576125,1613.642943,39.5213,805.4740333,76.4243,2434.264,9271.872675,3329.77,3177.7089,6161.3404,269.2602,1083.6812,4293.945,1210.8792,40562.08298
7991,5876.5888,138.8508,773.839375,1624.772543,39.3966,787.4940333,70.0163,2371.3618,9003.1779,3133.3674,3164.875867,5799.4076,272.4084,1095.4174,4203.063,1197.7795,39551.81732
7992,5660.3616,134.5961,779.4555,1643.280471,39.5428,743.0534667,69.7671,2132.0266,8843.8386,2949.0381,3075.4989,5808.5973,269.8245,1068.6914,3986.874,1148.3638,38352.81024
7993,5323.0976,125.0662,771.199125,1647.255329,39.3751,680.9026,73.6742,1874.0253,8787.51165,2714.1086,2895.6093,6140.8403,262.2807,1031.5074,3860.19,1083.3841,37310.0275
7994,5200.8,125.0505,750.479875,1629.939857,38.6355,615.6651667,74.4841,1800.6394,8642.38095,2366.4437,2651.6681,6371.2897,256.4001,973.6785333,3817.962,1026.0567,36341.57418
7995,5266.992,129.3994,722.466375,1573.472043,38.2829,547.3711333,73.0601,1931.5578,8507.145525,2148.7398,2424.875467,6463.1867,250.9353,930.8394667,3783.078,993.3723,35784.77431
7996,5424.592,130.9851,701.165375,1526.419671,38.0636,479.9761,73.9679,2121.2872,8445.9978,2111.8278,2158.448067,6581.239,236.5308,911.0467333,3676.59,936.9528,35555.08995
7997,5429.0048,127.955,681.13975,1473.703129,36.9241,446.5333,73.5941,2251.6942,8318.374125,2037.6193,1895.427667,6665.3601,222.156,877.9684667,3602.691,894.4112,35034.55624
7998,5352.096,123.873,659.83875,1422.874643,35.1611,423.3091333,71.2712,2301.5557,8004.262575,1750.1671,1610.4889,6649.8083,204.8112,844.193,3602.691,885.0728,33941.4744
7999,5283.3824,123.1979,631.154,1359.326614,33.2691,367.8108667,66.8657,2304.1127,7541.975625,1484.4007,1291.253,6531.0491,178.6158,826.7242667,3517.776,858.7437,32399.65747
8000,5133.3472,119.0217,599.42625,1270.910886,31.0933,310.5146,63.0298,2257.0639,7055.838525,1305.6851,1008.244867,6375.5311,169.5276,808.1322667,3328.209,794.9313,30630.50739
8001,4978.8992,113.197,569.510875,1184.7807,29.0852,279.6489333,59.7635,2215.3848,6520.7325,1173.6478,954.3007,6225.6683,180.6057,782.8006667,3152.412,746.6829,29167.12078
8002,4915.8592,111.5485,575.507375,1129.753771,27.3437,250.5513,58.295,2194.4174,5966.343375,1027.1533,1411.974367,6089.2366,204.336,751.233,3054.645,723.5963,28491.79419
8003,4873.6224,108.6283,596.249,1107.270986,24.3509,213.3626667,57.1469,2188.2806,5572.8159,1097.363,2169.804733,5945.029,217.4931,731.6726667,2955.501,713.7391,28572.33025
8004,4637.8528,100.5271,615.200625,1105.507143,22.5879,205.7211667,52.5011,2155.2953,5136.91635,1421.4965,2482.113067,5650.9586,208.8207,678.4143333,2664.954,617.5017,27756.36838
8005,4130.3808,85.3609,628.29,1182.271571,17.1957,314.0506667,44.5801,2056.3394,3854.843925,1868.9776,2556.839933,5182.9908,212.6223,582.4718667,2200.446,433.0683,25350.72986
8006,3564.2816,71.4507,624.03875,1296.921357,10.4834,563.7928667,34.3184,1918.0057,2333.2551,2525.9343,2693.119933,4524.16,227.6505,425.2145333,1442.637,342.5377,22597.80184
8007,2742.24,49.4236,655.028125,1416.0677,6.5919,703.2877,21.6537,1666.1412,1897.609275,3109.9129,2845.753533,3448.9651,247.0149,264.4324667,682.992,567.4375,20324.5516
8008,1819.9648,28.8723,692.081125,1495.043143,7.3229,735.6217333,11.2585,1392.0308,2593.57695,3425.126,3012.242267,2343.3735,260.2611,266.2529333,709.155,878.5878,19670.77085
8009,1271.5168,19.1226,725.554125,1541.6235,9.3525,765.049,6.6839,1151.4171,3726.966525,3512.6382,3107.297567,1522.6626,267.0624,394.1891333,1363.23,1086.886,20471.25195
8010,1134.0896,12.7013,753.970375,1580.626786,12.1604,787.9135667,4.8505,915.1503,4969.204125,3544.1672,3163.285933,1006.6256,271.2501,607.9196667,2329.425,1148.1044,22241.44485
8011,1303.6672,14.7109,770.8635,1618.189186,12.8398,808.2909,1.5486,725.4209,5432.505975,3569.1597,3182.138,877.9698,273.8934,781.7161333,2865.537,1164.3169,23402.76789
8012,1712.7968,12.7327,781.760125,1649.366971,12.7581,818.6294,0.2581,513.7013,5710.8423,3569.2366,3170.2135,1300.696,271.7847,878.9755333,3414.501,1190.2569,25008.51003
8013,2132.0128,21.1479,790.083625,1665.316086,14.9124,821.8058667,1.157,386.107,6016.3272,3531.7094,3159.3111,2223.9074,268.9632,949.0054,3590.757,1206.9882,26779.51158
8014,2243.5936,31.2116,792.455375,1665.564514,15.1102,815.4529333,6.9064,343.1494,6030.5358,3374.8334,3131.3737,3203.6708,267.9831,989.7141333,3672.918,1215.8078,27800.28076
8015,2386.6944,36.7066,785.250625,1664.347214,15.6864,792.7981333,10.3685,451.5662,5822.227575,2955.3439,3064.5965,4170.71,263.9736,1023.760733,3684.852,1210.8792,28339.76158
8016,2788.8896,54.7773,770.304125,1654.782714,18.8254,745.8703333,17.2126,700.618,5340.91125,2286.5446,2960.455867,4751.0749,257.9742,1029.222133,3671.541,1179.2324,28228.23642
8017,3153.8912,72.4084,746.20625,1639.429829,21.3796,639.8183,33.7221,992.3717,4779.67155,1543.9982,2775.6829,5177.3356,247.401,1051.532533,3248.802,1100.5045,27224.15566
8018,3119.2192,50.0673,711.48025,1599.085029,23.3017,508.8939333,42.8001,1340.1237,4685.032125,991.3948,2496.3089,5387.2849,232.2837,1003.580667,2790.72,965.2274,25946.8037
8019,3217.5616,57.4463,682.30325,1541.052114,20.8034,360.1993333,41.3316,1640.8269,4474.18665,557.4481,2119.948967,5136.3354,196.1685,909.1875333,2494.665,794.6719,24244.13655
8020,3085.1776,51.9042,650.732125,1470.572929,17.6859,216.0297,35.4576,1657.1917,3858.6498,327.4402,1736.434333,4705.1264,168.6069,730.8205333,1992.978,515.4278,21220.23572
8021,2679.2,46.3935,616.7445,1337.688486,18.7394,139.2251333,34.0603,1599.9149,3739.145325,252.1551,1452.4041,4742.5921,152.3907,497.336,1527.093,339.4249,19174.50744
8022,2660.9184,48.1362,581.1235,1225.498143,19.1135,111.2962,36.3743,1619.0924,3782.278575,214.7817,1312.944233,4754.6094,142.1739,416.4220667,1591.812,307.9078,18824.48232
8023,2748.544,50.6796,540.98275,1160.285643,18.232,87.0232,33.8556,1614.7455,3504.95715,195.8643,1219.819567,4472.5563,137.1843,439.0423333,1520.667,301.6822,18046.12144
8024,2776.912,54.8401,495.293,1077.8322,16.8431,61.88116667,29.2721,1518.6023,3091.89285,152.0313,1155.540833,4030.7438,131.3037,419.6369333,1320.084,255.1199,16587.82928
8025,2655.8752,47.5553,466.42925,1021.4886,14.2674,48.21636667,25.8367,1470.5307,2668.933275,119.8871,1117.382433,3611.5521,122.0967,412.0839333,1204.875,223.084,15230.09406
8026,2736.5664,52.5165,455.6445,1030.382343,11.7562,50.04433333,22.8552,1447.7734,2285.808525,129.5765,1193.8128,3224.8778,117.612,496.3676667,1357.263,233.2006,14846.05777
8027,2995.0304,58.561,456.606625,1018.308714,9.9631,49.32513333,20.4789,1457.49,1981.59225,204.4002,1226.406433,2997.9629,112.2957,516.4702667,1338.444,212.4486,14655.78422
8028,3003.2256,55.6408,447.7685,992.0746571,9.3224,55.25853333,18.2539,1459.7913,1710.867675,374.1185,1341.563033,2727.2202,107.811,489.5893333,1211.301,187.5462,14191.35263
8029,2840.5824,49.612,435.28325,973.5915714,7.3788,98.02096667,15.6017,1376.9445,1419.591375,404.6478,1371.544633,2237.3385,107.9298,424.4011333,1104.354,145.0046,13011.82703
8030,2583.3792,44.9491,418.72575,963.7538,6.6005,137.6668667,14.062,1283.8697,1262.281875,516.1528,1306.698067,1861.2677,105.9696,349.9556667,1069.929,113.4875,12038.74913
8031,2278.896,36.581,400.3335,963.2817857,6.7037,173.6868,14.151,1179.2884,1299.57945,723.7828,1269.561767,1644.9563,102.0492,309.5568,940.95,90.0118,11433.3703
8032,1956.1312,36.2513,364.869125,933.7933143,5.5986,201.0763333,14.1065,989.3033,1324.698225,907.42,1182.342567,1566.4904,101.0097,267.7248,817.938,83.1377,10751.89106
8033,1831.312,37.6172,325.891875,897.5475857,4.7214,225.8887333,12.8427,837.6732,1381.2789,1119.9716,1048.901733,1381.9895,78.2001,225.2730667,779.841,93.7731,10282.72369
8034,1465.0496,29.0764,278.277875,852.9546571,5.0654,257.3537333,8.3215,653.0578,1488.8583,1303.0705,962.0232333,1111.2468,82.6848,198.5858,621.027,137.6117,9454.265099
8035,1145.4368,21.5718,268.99225,834.7448429,6.364,281.8664667,5.8829,562.7957,1908.265725,1521.3896,973.9477333,1063.8845,71.0721,165.0427333,405.297,204.2775,9440.831651
8036,971.4464,18.2277,233.01325,812.9576571,8.0711,283.0651333,7.0221,501.9391,2699.887725,1561.6852,931.2466667,1333.2134,58.8951,133.3201333,307.989,306.9999,10168.97957
8037,863.0176,15.7314,187.99475,735.5721571,12.1905,248.0640667,10.4842,464.3512,3535.40415,1650.8892,843.0053667,1894.492,49.302,119.8796667,350.676,420.4874,11401.54166
8038,731.8944,11.9163,157.38575,685.6131714,23.3748,242.8798333,12.8516,417.5581,4646.2122,1731.3266,796.6701667,2742.772,41.9958,137.6582667,618.732,524.6365,13523.47749
8039,624.7264,8.7606,122.726875,628.4746,24.2434,247.7644,33.8645,353.1217,5663.903175,1635.2785,682.9899333,3974.8987,32.1948,199.2055333,1195.236,579.759,16007.14812
8040,592.576,8.3524,91.78225,542.0711429,27.3351,236.0174667,49.5107,316.5566,5965.835925,1487.3998,606.446,4866.2996,30.1752,310.7962667,2129.76,622.1709,17883.08535
8041,905.8848,11.9163,64.082,456.3881286,25.7312,225.8587667,49.3238,380.7373,5576.621775,1328.7551,525.1322667,5305.9914,26.5815,437.4155333,2633.742,604.402,18558.56387
8042,1819.3344,26.7214,47.83775,395.4237571,24.1273,207.3993,46.8941,500.1492,5196.288,1196.7178,459.7178667,5361.8365,22.4829,533.7453333,2526.795,589.4865,18954.95711
8043,2357.696,60.4136,42.5125,342.6078429,21.2119,177.3427333,43.8414,627.4878,4937.742225,1077.9842,423.8308,5176.6287,20.1663,565.4292,2296.377,565.8811,18737.1533
8044,2792.0416,71.7804,43.72075,321.2926714,18.5158,173.6868,39.1689,742.8085,4505.64855,1063.4501,413.8369333,4742.5921,19.0377,624.7686667,2353.752,536.4392,18462.54067
8045,3005.7472,70.1476,43.385125,285.8916,18.4169,170.0608333,33.5708,883.6992,4228.58085,1068.8331,410.9977667,4703.0057,18.414,602.5357333,2041.632,461.4726,18046.39101
8046,3061.8528,65.8929,39.536625,255.8814286,19.1393,155.4670667,30.4736,1029.4482,4132.926525,1050.454,392.4864,4645.0399,17.5527,530.8016,1962.684,403.4967,17793.13375
8047,2984.3136,63.2396,31.929125,209.8724571,18.3653,141.7423333,30.2511,1145.7917,4084.211325,1028.3837,359.8927667,4623.8329,15.9192,451.2433333,1703.349,357.0641,17249.40154
8048,2759.8912,54.7616,16.24425,124.6614571,16.6969,101.5570333,27.7057,1199.233,3760.458225,920.6468,263.0204,4567.2809,10.2168,363.2412,1439.883,261.7346,15887.23307
8049,2395.52,45.7812,6.30975,75.27385714,15.5961,61.8512,24.5818,1218.9219,3366.169575,746.8528,126.3997,4424.4871,3.5046,308.2011333,1199.367,190.5293,14209.34702
8050,2070.2336,38.6377,5.4595,74.03171429,14.4781,41.68363333,22.7573,1164.7135,3144.413925,621.352,98.91656667,4331.1763,4.2174,273.5348,978.129,151.6193,13035.35434
8051,1730.448,31.3372,6.84675,80.66475714,13.8804,47.13756667,21.1019,1082.1224,2977.20915,627.1195,157.0627,4197.5722,5.9697,249.5201333,790.398,149.9332,12168.32356
8052,1468.2016,26.7842,4.51975,63.10085714,13.5321,52.56153333,18.4319,966.8017,2974.925625,674.7206,146.3874333,4125.4684,5.0787,228.8365333,716.04,138.0008,11623.39173
8053,1503.504,27.6006,2.483625,45.61148571,13.9664,50.58373333,19.0371,933.8164,3037.849425,693.8687,107.7747667,4043.468,3.6531,211.9100667,754.137,152.5272,11601.7916
8054,1775.2064,32.7345,2.01375,45.9096,18.3911,57.59593333,26.8246,1005.9238,3666.072525,808.1421,96.53166667,4349.5557,3.1779,235.0338667,992.358,195.9767,13311.44814
8055,2057.6256,38.0097,2.080875,48.14545714,21.0442,72.39946667,33.553,1169.0604,4350.36885,979.6291,122.5384333,4659.8848,3.3858,266.9501333,1313.658,237.9995,15376.33332
8056,2087.8848,38.7947,2.10325,46.92815714,21.2721,82.22853333,33.5975,1183.1239,4401.367575,1082.9827,133.4408333,4692.4022,2.7324,266.2529333,1405.917,254.8605,15735.88908
8057,2040.6048,37.6643,2.259875,48.04608571,20.9453,86.81343333,32.0845,1133.2624,4370.920575,1117.9722,143.094,4742.5921,2.376,263.5416,1436.67,269.1275,15747.97467
8058,1985.76,37.8841,2.5955,49.01495714,20.1627,89.12086667,32.8321,1091.839,4300.63875,1141.3498,156.3813,4840.8512,2.673,265.6332,1466.505,278.0768,15761.31827
8059,1983.2384,37.6957,3.244375,50.15772857,19.1135,89.9899,31.4526,1115.1077,4185.95505,1138.2738,177.8454,4915.0757,3.3264,264.6261333,1464.21,280.9302,15760.24259
8060,1949.1968,36.9107,3.915625,51.59861429,18.0385,94.51486667,31.15,1126.3585,4050.719625,1140.8115,205.3285333,4903.7653,4.158,261.7598667,1445.85,285.8588,15609.93523
8061,1944.784,35.4192,4.60925,51.00238571,17.114,94.4849,34.2383,1149.6272,3971.3037,1122.4324,218.2751333,4928.5068,4.5441,262.3408667,1427.49,286.2479,15552.42014
8062,1940.3712,34.8383,3.938,47.97155714,16.8302,90.64916667,34.799,1199.7444,3912.94695,1080.3681,209.8712,4649.9882,4.1877,267.1825333,1402.245,284.6915,15180.62301
8063,1958.0224,34.1946,3.691875,43.77311429,15.9573,88.16193333,34.0158,1260.3453,3822.874575,1013.7727,195.2211,4682.5056,3.564,272.9150667,1397.655,284.3024,15110.97276
8064,1855.2672,33.3468,4.989625,39.92247143,14.8264,85.70466667,32.0578,1203.8356,3656.938425,967.0944,182.8423333,4423.0733,3.0888,278.0278667,1382.967,282.8757,14446.85839
8065,1719.7312,31.6983,6.645375,38.55611429,15.394,83.0676,26.255,1150.9057,3522.971625,934.0274,174.5519667,4150.9168,2.9403,280.5842667,1341.198,287.1558,13766.59945
8066,1628.3232,30.0812,8.592,42.63034286,17.7547,81.9888,20.9239,1114.3406,3480.853275,895.5774,169.5550333,4076.6923,3.3264,279.5772,1319.625,286.5073,13456.34865
8067,1594.912,28.731,11.76925,46.58035714,16.2626,82.0787,17.4529,1096.1859,3247.17255,837.9793,161.3782333,3582.5692,3.8907,273.2249333,1309.986,282.6163,12592.78992
8068,1574.7392,27.5535,14.141,47.44985714,15.0457,79.2019,15.4415,1084.9351,3079.967775,798.991,156.2677333,3219.2226,4.0986,265.2846,1278.774,271.4621,11932.57617
8069,1510.4384,24.8217,11.791625,42.65518571,15.6133,72.69913333,16.4294,1042.7446,3028.207875,788.6864,148.9994667,3185.9983,3.6531,255.2526667,1218.186,250.4507,11616.62785
8070,1419.0304,22.5609,8.592,30.2586,15.2435,67.21523333,18.512,974.9841,2976.7017,785.7642,143.8889667,3131.567,3.2076,241.1537333,1142.451,222.1761,11203.30703
8071,1346.5344,22.1213,7.674625,15.67584286,14.5684,63.16973333,18.0314,970.1258,2908.449675,789.5323,131.7373333,3130.8601,2.5839,210.9804667,1065.339,195.3282,10892.71248
8072,1040.16,16.7362,4.989625,7.676442857,12.9043,56.2774,18.4675,896.2285,2623.770225,671.5677,94.48746667,3221.3433,1.0989,135.3342667,779.382,146.8204,9727.244226
8073,677.0496,10.6917,2.2375,2.931457143,10.2469,26.7003,14.0175,769.9127,2142.707625,447.9425,61.78026667,3178.9293,0.9504,53.52946667,408.051,53.8255,7861.503715
8074,510.624,8.6193,2.215125,4.1736,8.6774,18.1598,9.5052,678.1164,1892.534775,358.6616,65.52796667,3114.6014,0.9801,23.24,240.975,23.9945,6960.606167
8075,442.5408,8.7135,1.812375,7.005685714,8.6258,22.71473333,9.5497,604.7305,1882.13205,393.4973,70.63846667,3133.6877,1.6929,22.5428,208.845,39.5585,6858.287811
8076,480.9952,10.4719,0.648875,9.340914286,9.3052,28.91783333,10.2172,619.3054,1957.7421,436.5613,71.31986667,3367.6716,1.188,30.83173333,285.498,65.4985,7385.513623
